id,sp,updatedstudy,mod_name,n_fixes,duration (weeks),year,resampled.,minsampling (min),ess,speed_low (m/s),speed_est (m/s),speed_high (m/s),area_mod_low (m^2),area_mod_est (m^2),area_mod_high (m^2),area_ud_low (m^2),area_ud_est (m^2),area_ud_high (m^2),tau_p_low (s),tau_p_est (s),tau_p_high (s),tau_v_low (s),tau_v_est (s),tau_v_high (s),sigma_p,bls (m),ridge_length_low (m),ridge_length_est (m),ridge_length_high (m),ridge_dens_low (1/m),ridge_dens_est (1/m),ridge_dens_high (1/m),kept (y/n),kept (reason),mean_roughness,mean_treecover,mean_hfi,mean_road_cover,mean_dhi_ndvi,mean_dhi_gpp,seasonality_dhi_gpp,phylo,clade,mass (g),hunting_movement,hunting_cooperativity,hunting_carcass,pursuit,disruptfast,slowwalking
30847,Canis latrans,Kays,OUF anisotropic,3071,57.2857142857143,2011-03-01,y,1,110.835405967978,0.36142330255058497,0.403377098721729,0.447666511241037,240579435.317316,292491572.197994,349399476.55623895,183788247.495727,223446003.98049802,266920226.94083303,244323.31684193903,298241.18692818296,364057.7851105191,418.73647102873196,530.6688838147329,672.521940965232,15539265.6209576,166.281237227837,141404.612437621,153709.721126433,167431.78794277503,108.79511987891802,105.737752959896,105.02540004181999,y,none,13.900716145833345,61.64479166666671,0.3628232542206262,0.8394261628868716,14.141607404577323,14999.592105263164,0.5522381202170722,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
30848,Canis latrans,Kays,OUF anisotropic,3873,70.2857142857143,2011-03-02,y,1,692.52204845368,0.30502187517292206,0.3432639583062319,0.3837957068633349,58948723.2578407,63597825.1124495,68420872.6486979,48796488.62683721,52644915.41601709,56637330.70921751,53660.89121745601,58446.8432644652,63659.6487698609,593.62092527,774.0356898355138,1009.28256339116,3378775.9760427694,211.53374678400797,91170.54529970349,96479.78901886861,102684.15540324102,170.34152587925797,176.81384072075795,186.16759721624598,y,none,14.003977272727274,59.39393939393934,0.2946179240097401,0.8254268250092562,13.751393674616006,14217.54938271605,0.560082645971834,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
30849,Canis latrans,Kays,OUF anisotropic,4154,67.85714285714289,2011-02-26,y,1,149.82231144630603,0.353038931654595,0.362959685490705,0.373019820071666,207726582.59687704,245456372.02592,286288141.215061,176878933.695824,209005803.73502597,243774005.78601202,223779.147197074,265328.1088010959,314591.44518934307,560.665027519494,594.9951903711891,631.427428479189,13040415.949781401,171.005791485449,136866.449586712,159681.46129297497,180504.973528147,105.90534797482398,121.99742124379601,133.656766903187,y,none,13.842116477272729,60.95340909090901,0.35892664131365276,0.8336474786377387,14.053939293903907,14853.613294797684,0.5508492726122023,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
30850,Canis latrans,Kays,OUF anisotropic,2153,39.7142857142857,2011-02-26,y,1,7.92693760157936,0.278883057681169,0.3149787082875601,0.35330126265065004,34489332703.776596,80261203095.9571,145031204870.61002,108412553963.088,252290239608.781,455885982469.15094,42051670.9962541,97855174.63726111,227711170.006582,531.7183052136681,695.695891481071,910.2428272224929,4264055010.51991,174.11220700385599,1804557.14833236,3811361.87277096,6770612.829980839,30.037356215279,57.5784435725215,100.55408557468199,n,dropped,18.335783039116674,58.1539326474466,0.3763563004647452,0.9194146927109874,14.917030685859949,15824.823381427384,0.6696174788743089,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
30851,Canis latrans,Kays,OUF anisotropic,3865,70.85714285714289,2011-03-02,y,1,289.07185514101394,0.21735647997936502,0.22298323444023205,0.22868289198643302,282793002.953385,318448750.99581695,356190793.86285204,248169568.48449704,279459846.22570693,312580985.6959769,121613.607877711,138459.411930096,157638.681119514,3554.2897164044903,3878.1289698893097,4231.47393913321,16918298.504124004,688.3799686221711,189602.10437715202,212966.431383713,231693.18998434098,144.85643104339803,162.29415963996095,171.73704333165,y,none,13.488162878787882,62.06534090909086,0.4002269023464573,0.8325111765541531,14.147911368737384,15087.55597014926,0.5534738413751251,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
30852,Canis latrans,Kays,OUF,1759,31.714285714285705,2011-02-27,y,1,1022.31857474229,0.20829038169407105,0.234557576535856,0.260787798477436,16202192.620725298,17243117.4155558,18315990.608364906,13557386.766307998,14428393.5718996,15326133.597993998,12338.544775446602,13900.840897502801,15660.953635489897,1367.7833250767699,1887.69407140254,2605.229089927889,916078.9818323511,352.705091574183,36844.257008559,39087.7784251986,41288.01487140391,100.129862628565,105.892205851179,111.228325208153,y,none,13.80654761904762,33.19047619047619,0.2601480256943476,0.8895971569276991,12.131203976888504,11409.888888888889,0.6056370044511461,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
30853,Canis latrans,Kays,OUF anisotropic,2219,48.1428571428571,2011-02-26,y,1,1170.3313149515097,0.24186446386391303,0.266039899246192,0.2913829329573751,19307298.3680037,20463017.075321,21651855.319763303,17849763.9143413,18918235.830183703,20017327.043835897,16290.544749352704,17834.025969929,19523.747498298904,1203.3588350969098,1526.8255781645703,1937.2412269278097,1087143.3161306803,305.07977409043,34762.7960710763,37840.366480424906,40118.767403492595,67.7012870578256,75.68852340281701,80.40611488491263,y,none,15.271484375,71.125,0.2667510778244052,0.824382708940123,14.740410102738274,17075.128472222223,0.5165428411629465,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
31754,Canis latrans,Kays,OUF anisotropic,1677,71,2011-06-01,y,1,476.64871312772004,0.2396772282618846,0.2945656988952664,0.355545057745475,73121828.56724337,92098140.78672075,113323186.19932468,98416141.668317,124612161.71316455,153933711.06940013,77895.33367059029,100350.52697243552,129776.49494790289,501.0006812675555,938.1712483322825,1798.4034392029182,4892918.664721168,189.36583066108366,91565.63272121326,111486.83979617128,130554.80854913645,132.23233889901175,147.08163258478857,159.30283172897202,y,3,12.737536656891487,52.890029325513176,0.40172299376705256,0.83393042721762,13.705585600272272,13700.437777777775,0.5703329638198569,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
Barrote,Leopardus pardalis,Kays,OUF anisotropic,103,42.57142857142859,2002-12-05,n,4,37.08526310963949,0.163305643189649,0.188731854758995,0.21602272137374098,5187031.10930191,7363740.48376626,9915851.55521984,6931963.20485351,9840923.836376937,13251572.369078001,16292.718744576203,30602.0009306147,57478.5875604155,355.418576614958,622.2363087261601,1089.35787089318,391215.098886968,89.18885051961938,18893.3202246681,25034.177675885494,34337.720318719395,51.4944379482458,63.68406689534269,88.97653831917499,y,none,48.666666666666664,76.33333333333333,0.10735759139060974,0,17.39974021911621,21668,0.18189034859339395,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Bobby,Leopardus pardalis,Kays,OUF,376,61.7142857142857,2002-11-07,n,3,105.098546478099,0.21512510532099202,0.253544185495528,0.29189584176870703,10581697.543654101,12936345.994675701,15524000.281211799,11967122.8242106,14630057.3018749,17556504.2680465,53587.429171226,69617.68866847112,90443.27467275831,160.093810542391,242.67392325379697,367.85077966394107,687272.1667337491,48.9458791423977,33346.7239134228,39399.155507352305,46225.376441037195,92.9215829145128,106.10303313669198,121.709048367027,y,none,41.747395833333336,53.29166666666667,0.13179110487302145,0,16.46724671125412,22767.11111111111,0.1776097963253657,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Encito,Leopardus pardalis,Kays,OU anisotropic,500,33.57142857142859,2003-05-10,n,2,209.840210389106,NA,NA,NA,981778.9622654241,1129433.3990229,1287280.1530777102,1094526.10455092,1259137.12362482,1435110.94204211,17790.185873943603,21350.250030439896,25622.7326455276,NA,NA,NA,NA,NA,9398.55943280826,10505.184280373702,11686.8436157441,80.70426008548411,87.646448265228,95.1719547929221,y,none,56.46875,90.5,0.12868736187616986,0,18.06619930267334,26256,0.16729216277599335,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Estrella,Leopardus pardalis,Kays,OU anisotropic,355,19.857142857142897,2004-02-03,n,1,68.25304024597541,NA,NA,NA,1805914.6933386303,2324433.21755695,2907396.11953403,1957646.56862922,2519730.70995159,3151673.80721038,22930.464870685802,30378.1242906943,40244.7329622442,NA,NA,NA,NA,NA,8352.33773553168,11158.9662691089,14672.036113332,35.635413851661,49.4189826330695,68.30295800867098,y,none,53.28125,75.33333333333333,0.12868736187616986,0,17.571499824523926,25679.5,0.1681756854057312,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Franja,Leopardus pardalis,Kays,OUF anisotropic,287,65.57142857142858,2002-10-11,n,5,141.63393660769904,0.14035078110709004,0.15571698484906907,0.171892500138531,3900576.49099053,4631980.783341281,5425304.71959765,3795095.0906666596,4506720.37108463,5278590.83247644,18971.708775217405,27588.5217697264,40119.0289423438,386.297966739454,590.781361775914,903.5062243990739,246084.286130434,72.59239389849328,14260.161186925,18212.947404740306,21998.252949352798,53.582899036493195,73.60373527856628,91.67657584792907,y,none,39.265625,38.75,0.12868736187616986,0,17.211400985717773,23819,0.16946515440940857,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Isaac,Leopardus pardalis,Kays,OU anisotropic,270,56.57142857142859,2002-10-10,n,2,115.429639187541,NA,NA,NA,3654325.0076637696,4424595.69708159,5267432.67679804,5577887.22006628,6753612.70301725,8040101.8926488,42129.834873563195,53478.39436389811,67883.9276803158,NA,NA,NA,NA,NA,19889.85505687629,23936.821532330894,27961.998917264304,70.9240467896818,84.83924830552988,97.24670083646208,y,none,32.104166666666664,37.25,0.16282853484153748,0,13.412266477942469,20991.583333333332,0.18000652889410654,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Mancha,Leopardus pardalis,Kays,OU anisotropic,198,34.42857142857141,2003-01-14,n,4,86.4008123897892,NA,NA,NA,1038041.14286152,1297050.09518502,1584472.6288384502,1185222.6305194204,1480955.8718384302,1809131.39142159,19583.6427250153,26674.7914227791,36333.6130790353,NA,NA,NA,NA,NA,6238.90897302917,7357.886808460761,8580.618154316182,32.8410748929808,36.556456080568,40.6974353876671,y,none,53.5,48,0.12518718838691711,0,17.906599044799805,25494,0.17441624402999878,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Moteado,Leopardus pardalis,Kays,OUf,8,56.2857142857143,2002-05-31,n,11,6.3832088960378,0.08548319226551292,0.8328483168408022,1.6868264132793498,1719844.15822857,4512144.555298119,8627542.75208516,2647646.12586288,6946304.98583851,13281831.399655702,171.02955264612595,857.2516396493911,4296.803460639901,0.09645745328922509,0.9397686900737241,1.9033797832508597,239717.71985783102,16.210872599088503,9742.415922840428,19428.740138116,40400.293652156,35.848698618166594,54.341976651471896,122.888454014162,n,dropped,55.0625,81.5,0.11627238988876344,0,18.19172477722168,26169.25,0.16640976071357727,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Yara,Leopardus pardalis,Kays,OUF anisotropic,182,71.85714285714289,2002-08-15,n,3,54.031195366967204,0.14333223499770803,0.15980279572798403,0.17718155700525498,2177199.6095261103,2897920.13855059,3720104.15808214,2662031.626186,3543246.57474198,4548519.519382149,11940.2253302017,19280.4025091834,31132.906677720803,333.576299337462,516.390101867761,799.3935355618022,153958.45576971702,64.21443706116781,9674.45106635269,12935.488428718701,17514.905485688705,35.1592379724467,47.2241650023185,67.44434378381602,y,none,49.625,76,0.12868736187616986,0,18.253024101257324,25947,0.1609325110912323,Leopardus_pardalis,felidae,11900.08,Mixed Strategies,Typically Solitary,Eat and Leave,0,1,1
Alida,Acinonyx jubatus,VanDerWeyde-Kral,OUF anisotropic,915,53.42857142857141,2019-01-21,n,419,1.6796532644469302,0.09533354394625984,0.10979375328849904,0.125288929674381,1547746706.23717,17226330042.4789,51323720134.605896,2542572340.2836595,28298680988.3689,84312420558.763,2034305.6465086103,22793537.197788,255391975.575852,3652.041812873541,5313.15538683611,7729.81844434405,915187115.2826271,461.8759448947251,128971.57168718301,1166948.6433632802,3997896.8024840895,6.542062162764822,48.1212935969385,189.57086912446997,n,dropped,3.0398441771459543,34.97512301804258,0.13421263820276788,0.10765686601221738,7.6041848970254,4735.907258064529,0.5791720962095867,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
Bogale,Acinonyx jubatus,VanDerWeyde-Kral,OUF anisotropic,494,70.71428571428571,2016-02-10,n,481.016666666667,3.4934056778481595,0.11621177961175101,0.12277738609406098,0.12952593101790003,18188659328.4537,75479693054.05879,172768975634.255,28162023357.708,116867375458.274,267503164440.917,2641046.4880192694,11163587.5972154,47187994.8369134,31536.351759771896,38512.91097119381,47032.8439628562,4010026649.79833,3719.41732802563,640129.2072994869,1989773.71621165,5279742.9155839095,14.550282727669002,33.87771331564049,104.206936440991,n,dropped,3.452144097596728,39.3673685118875,0.20106947838435585,0.14883519888927765,8.621874245462871,6191.714717176916,0.5899533194807216,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
Clyde,Acinonyx jubatus,VanDerWeyde-Kral,OUF anisotropic,17154,23.571428571428598,2014-07-04,y,1,2.6068041177024,0.8743295934943391,0.9013452163775602,0.928777614700639,538992993.0144969,3076204786.8114805,7778513486.569221,1006507560.07978,5744459416.74066,14525481280.6145,1219342.06233355,6960216.410215329,39730124.9366554,42.893214550460996,46.029201508269395,49.3944651547712,163430224.42495105,32.875437232472706,119181.69545633403,444916.111650489,1550438.56305653,14.112438987264602,34.4593515325948,165.49260512427696,n,dropped,2.0308547247023787,12.078869047618891,0.15248422467005995,0.06858429470002879,7.334054977931675,4811.698660714286,0.49900137852611254,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
DQmale,Acinonyx jubatus,VanDerWeyde-Kral,OUF anisotropic,464,48,2005-01-05,n,2.3499999999999996,36.06482446343448,0.31253201558803295,1.3416729812982402,3.1298902014677203,1347243685.54515,1922897210.56069,2599347601.0575004,1160306255.1847599,1656084704.96418,2238673903.8128204,242667.422481369,353583.585137441,515196.27315547306,9.535801229903331,404.832718009523,17186.7602542969,102158193.113593,342.00177188304605,243729.899754088,310698.783796893,406746.84138488595,51.197055750318704,58.29033621499201,73.90222966141083,n,dropped,2.1508261494252885,7.668390804597687,0.19943940194285684,0.26576420883410584,7.282054844424216,4699.963505747127,0.46808732160549055,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
Ghanzimale Tlotlo,Acinonyx jubatus,VanDerWeyde-Kral,IID anisotropic,765,54.7142857142857,2011-06-11,y,1,764,NA,NA,NA,769044678.6194658,826628669.1853851,886262057.8088009,742837396.665887,798459056.669318,856060275.9364529,NA,NA,NA,NA,NA,NA,NA,NA,292268.87844395003,318971.21990421,338490.038850804,114.99299535845199,127.423739861613,133.84046617031,n,dropped,2.3023488562091385,6.48986928104579,0.16934535989094968,0.19505843398678308,7.212953649416593,4886.444607843137,0.48337972448542144,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
KTPmales,Acinonyx jubatus,VanDerWeyde-Kral,OUF anisotropic,722,58.42857142857141,2011-02-25,n,1.2,1.63132580724157,0.22379970859484802,0.24732398243445602,0.272040182813216,11529015940.268799,135578015557.32701,408603155442.41705,21266628381.2713,250089625035.30698,753716666472.5859,3022080.4860736798,35710388.1920232,421971496.358717,4126.29938944357,5324.83171307967,6871.49188572146,7202883762.686689,1036.35574910448,474903.9590926731,3357118.8899386097,11641357.749335997,10.605055315703702,45.064833215658496,179.80391873549402,n,dropped,2.630693498039416,5.763383963356242,0.14985612176229346,0.12271873304156489,6.095444632642923,3889.3875439305752,0.434499228771458,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
Kealiboka,Acinonyx jubatus,VanDerWeyde-Kral,OU anisotropic,95,97.14285714285708,2008-07-23,n,717.6166666666671,21.2663552951026,NA,NA,NA,8506221084.69225,13695220561.119402,20099930945.224403,8810855605.00065,14185689466.714,20819772665.862198,405019.90771971305,772938.627213228,1475073.4718247799,NA,NA,NA,NA,NA,622246.3282368412,948905.092604771,1297759.1389165202,43.9447098400385,63.4738887301927,80.89323594790591,y,2,2.7896337735387715,1.380716556615449,0.1468325879274037,0.13693302548249364,5.400314009952112,3484.7503056982127,0.3863332558630101,Acinonyx_jubatus,felidae,46700,Pursuit,Evidence for Cooperativity,Stay with / Revisit Carcasses,1,0,0
